2017-11-23 11:40:13;yBJ;259;113644
2017-11-23 11:40:13;zta;216;2231
2017-11-23 11:40:13;vNL;221;991038
2017-11-23 11:40:14;yBJ;259;113567
2017-11-23 11:40:14;yBJ;259;113572
2017-11-23 11:40:14;vNL;221;991041
2017-11-23 11:40:15;yBJ;259;113567
2017-11-23 11:40:15;yBJ;259;113603
2017-11-23 11:40:15;vNL;221;991046
2017-11-23 11:40:16;CVW;262;669
2017-11-23 11:40:16;yBJ;259;113614
2017-11-23 11:40:16;zta;216;2237
2017-11-23 11:40:16;yBJ;259;113632
2017-11-23 11:40:16;vNL;221;991049
2017-11-23 11:40:16;zta;216;2231
2017-11-23 11:40:17;yBJ;259;113596
2017-11-23 11:40:17;yBJ;259;113567
2017-11-23 11:40:17;vNL;221;991047
2017-11-23 11:40:18;CVW;262;668
2017-11-23 11:40:18;yBJ;259;113639
2017-11-23 11:40:18;yBJ;259;113567
2017-11-23 11:40:18;vNL;221;991041
2017-11-23 11:40:19;yBJ;259;113508
2017-11-23 11:40:19;yBJ;259;113545
2017-11-23 11:40:19;vNL;221;991039
2017-11-23 11:40:20;yBJ;259;113559
2017-11-23 11:40:20;yBJ;259;113621
2017-11-23 11:40:20;vNL;221;991036
2017-11-23 11:40:21;yBJ;259;113509
2017-11-23 11:40:21;yBJ;259;113570
2017-11-23 11:40:21;vNL;221;991027
2017-11-23 11:40:22;yBJ;259;113581
2017-11-23 11:40:22;CVW;262;667
2017-11-23 11:40:22;yBJ;259;113440
2017-11-23 11:40:22;vNL;221;991025
2017-11-23 11:40:23;yBJ;259;113414
2017-11-23 11:40:23;yBJ;259;113563
2017-11-23 11:40:23;vNL;221;991019
2017-11-23 11:40:24;yBJ;259;113628
2017-11-23 11:40:24;CVW;262;668
2017-11-23 11:40:24;yBJ;259;113581
2017-11-23 11:40:24;vNL;221;991018
2017-11-23 11:40:25;yBJ;259;113592
2017-11-23 11:40:25;yBJ;259;113610
2017-11-23 11:40:25;zta;216;2237
2017-11-23 11:40:25;vNL;221;991022
2017-11-23 11:40:26;yBJ;259;113548
2017-11-23 11:40:26;zta;216;2231
2017-11-23 11:40:26;yBJ;259;113577
2017-11-23 11:40:27;vNL;221;991021
2017-11-23 11:40:27;yBJ;259;113628
2017-11-23 11:40:27;zta;216;2237
2017-11-23 11:40:27;yBJ;259;113559
2017-11-23 11:40:27;zta;216;2231
2017-11-23 11:40:28;vNL;221;991020
2017-11-23 11:40:28;yBJ;259;113588
2017-11-23 11:40:28;yBJ;259;113624
2017-11-23 11:40:28;zta;216;2237
2017-11-23 11:40:29;vNL;221;991018
2017-11-23 11:40:29;yBJ;259;113610
2017-11-23 11:40:29;yBJ;259;113656
2017-11-23 11:40:30;vNL;221;991014
2017-11-23 11:40:30;yBJ;259;113617
2017-11-23 11:40:30;zta;216;2231
2017-11-23 11:40:30;yBJ;259;113639
2017-11-23 11:40:30;zta;216;2237
2017-11-23 11:40:31;vNL;221;991016
2017-11-23 11:40:31;yBJ;259;113627
2017-11-23 11:40:31;zta;216;2231
2017-11-23 11:40:31;yBJ;259;113635
2017-11-23 11:40:32;vNL;221;991018
2017-11-23 11:40:32;yBJ;259;113638
2017-11-23 11:40:32;yBJ;259;113635
2017-11-23 11:40:33;vNL;221;991022
2017-11-23 11:40:33;yBJ;259;113588
2017-11-23 11:40:33;yBJ;259;113645
2017-11-23 11:40:33;zta;216;2237
2017-11-23 11:40:34;vNL;221;991017
2017-11-23 11:40:34;yBJ;259;113617
2017-11-23 11:40:34;CVW;262;667
2017-11-23 11:40:34;zta;216;2231
2017-11-23 11:40:34;yBJ;259;113577
2017-11-23 11:40:35;vNL;221;991016
2017-11-23 11:40:35;yBJ;259;113268
2017-11-23 11:40:35;zta;216;2237
2017-11-23 11:40:35;yBJ;259;113049
2017-11-23 11:40:35;zta;216;2231
2017-11-23 11:40:36;vNL;221;991017
2017-11-23 11:40:36;yBJ;259;113069
2017-11-23 11:40:36;CVW;262;668
2017-11-23 11:40:36;yBJ;259;113065
2017-11-23 11:40:37;vNL;221;991022
2017-11-23 11:40:37;yBJ;259;113040
2017-11-23 11:40:37;yBJ;259;113029
2017-11-23 11:40:38;vNL;221;991029
2017-11-23 11:40:38;yBJ;259;112934
2017-11-23 11:40:38;yBJ;259;113011
2017-11-23 11:40:38;zta;216;2237
2017-11-23 11:40:39;vNL;221;991044
2017-11-23 11:40:39;yBJ;259;112962
2017-11-23 11:40:39;zta;216;2231
2017-11-23 11:40:39;yBJ;259;112999
2017-11-23 11:40:40;vNL;221;991047
2017-11-23 11:40:40;yBJ;259;112959
2017-11-23 11:40:40;yBJ;259;112713
2017-11-23 11:40:41;vNL;221;991045
2017-11-23 11:40:41;yBJ;259;112825
2017-11-23 11:40:41;xnC;265;6
2017-11-23 11:40:41;yBJ;259;112134
2017-11-23 11:40:42;vNL;221;991044
2017-11-23 11:40:42;yBJ;259;111945
2017-11-23 11:40:42;yBJ;259;112160
2017-11-23 11:40:43;vNL;221;991048
2017-11-23 11:40:43;yBJ;259;112247
2017-11-23 11:40:43;yBJ;259;112145
2017-11-23 11:40:44;vNL;221;991038
2017-11-23 11:40:44;yBJ;259;112044
2017-11-23 11:40:44;CVW;262;667
2017-11-23 11:40:44;zta;216;2237
2017-11-23 11:40:44;yBJ;259;112010
2017-11-23 11:40:45;vNL;221;991027
2017-11-23 11:40:45;yBJ;259;112138
2017-11-23 11:40:45;zta;216;2231
2017-11-23 11:40:45;xnC;265;8
2017-11-23 11:40:45;yBJ;259;113013
2017-11-23 11:40:46;vNL;221;991018
2017-11-23 11:40:46;yBJ;259;113035
2017-11-23 11:40:46;yBJ;259;113006
2017-11-23 11:40:47;vNL;221;991016
2017-11-23 11:40:47;yBJ;259;112980
2017-11-23 11:40:47;yBJ;259;113052
2017-11-23 11:40:48;vNL;221;991011
2017-11-23 11:40:48;yBJ;259;113042
2017-11-23 11:40:48;yBJ;259;112963
2017-11-23 11:40:49;vNL;221;991016
2017-11-23 11:40:49;yBJ;259;112970
2017-11-23 11:40:49;yBJ;259;113016
2017-11-23 11:40:50;vNL;221;991011
2017-11-23 11:40:50;zta;216;2237
2017-11-23 11:40:50;yBJ;259;113354
2017-11-23 11:40:50;zta;216;2231
2017-11-23 11:40:50;yBJ;259;113271
2017-11-23 11:40:51;vNL;221;991014
2017-11-23 11:40:51;yBJ;259;113358
2017-11-23 11:40:51;yBJ;259;113322
2017-11-23 11:40:52;vNL;221;991015
2017-11-23 11:40:52;yBJ;259;113231
2017-11-23 11:40:52;yBJ;259;113246
2017-11-23 11:40:53;vNL;221;991018
2017-11-23 11:40:53;yBJ;259;113340
2017-11-23 11:40:53;yBJ;259;113358
2017-11-23 11:40:54;vNL;221;991022
2017-11-23 11:40:54;yBJ;259;113246
2017-11-23 11:40:54;zta;216;2237
2017-11-23 11:40:54;yBJ;259;113333
